Datetime,Consumer_ID,Type,Consumption_kWh,Is_Theft
2025-07-23 01:16:07.318263,1,Residential,0.4567998359419054,0
2025-07-23 02:16:07.318263,1,Residential,0.4677898032840535,0
2025-07-23 03:16:07.318263,1,Residential,0.3827046620934446,0
2025-07-23 04:16:07.318263,1,Residential,0.5361752660782132,0
2025-07-23 05:16:07.318263,1,Residential,1.0390234528701654,0
2025-07-23 06:16:07.318263,1,Residential,1.104019612480988,0
2025-07-23 07:16:07.318263,1,Residential,0.7956893574204479,0
2025-07-23 08:16:07.318263,1,Residential,0.4564497446043098,0
2025-07-23 09:16:07.318263,1,Residential,1.132963048679763,0
2025-07-23 10:16:07.318263,1,Residential,0.9025673011570696,0
2025-07-23 11:16:07.318263,1,Residential,0.7986432014433889,0
2025-07-23 12:16:07.318263,1,Residential,0.5593560671456057,0
2025-07-23 13:16:07.318263,1,Residential,0.8187819590090055,0
2025-07-23 14:16:07.318263,1,Residential,0.8970655383379101,0
2025-07-23 15:16:07.318263,1,Residential,0.6623957398154758,0
2025-07-23 16:16:07.318263,1,Residential,0.6691345453446005,0
2025-07-23 17:16:07.318263,1,Residential,0.9453474574699342,0
2025-07-23 18:16:07.318263,1,Residential,3.549036844420077,0
2025-07-23 19:16:07.318263,1,Residential,1.9483673984385497,0
2025-07-23 20:16:07.318263,1,Residential,2.246828507572993,0
2025-07-23 21:16:07.318263,1,Residential,3.318805364937106,0
2025-07-23 22:16:07.318263,1,Residential,2.404481148305818,0
2025-07-23 23:16:07.318263,1,Residential,0.352832725575973,0
2025-07-24 00:16:07.318263,1,Residential,0.9115524829749596,0
2025-07-24 01:16:07.318263,1,Residential,0.5293175770983426,0
2025-07-24 02:16:07.318263,1,Residential,0.6752599957653922,0
2025-07-24 03:16:07.318263,1,Residential,0.4107839309891096,0
2025-07-24 04:16:07.318263,1,Residential,0.377992104668562,0
2025-07-24 05:16:07.318263,1,Residential,0.5403908828037696,0
2025-07-24 06:16:07.318263,1,Residential,1.1492731774474865,0
2025-07-24 07:16:07.318263,1,Residential,0.9727221568672232,0
2025-07-24 08:16:07.318263,1,Residential,0.5526999508773914,0
2025-07-24 09:16:07.318263,1,Residential,1.1175424308485091,0
2025-07-24 10:16:07.318263,1,Residential,0.7628452043882007,0
2025-07-24 11:16:07.318263,1,Residential,0.4241581681749519,0
2025-07-24 12:16:07.318263,1,Residential,0.5311841972457518,0
2025-07-24 13:16:07.318263,1,Residential,0.8852629783569728,0
2025-07-24 14:16:07.318263,1,Residential,1.3605490003735865,0
2025-07-24 15:16:07.318263,1,Residential,1.1207525232954088,0
2025-07-24 16:16:07.318263,1,Residential,0.3957003513704458,0
2025-07-24 17:16:07.318263,1,Residential,0.7069595509348905,0
2025-07-24 18:16:07.318263,1,Residential,3.3705242674370863,0
2025-07-24 19:16:07.318263,1,Residential,2.34339450030401,0
2025-07-24 20:16:07.318263,1,Residential,3.622315125140589,0
2025-07-24 21:16:07.318263,1,Residential,3.1157429958153924,0
2025-07-24 22:16:07.318263,1,Residential,2.161872343221842,0
2025-07-24 23:16:07.318263,1,Residential,1.1645306641882325,0
2025-07-25 00:16:07.318263,1,Residential,0.5927022516105822,0
2025-07-25 01:16:07.318263,1,Residential,0.821171257389174,0
2025-07-25 02:16:07.318263,1,Residential,0.7173322539023687,0
2025-07-25 03:16:07.318263,1,Residential,1.018837167354281,0
2025-07-25 04:16:07.318263,1,Residential,0.7432950868371242,0
2025-07-25 05:16:07.318263,1,Residential,0.5558735499512408,0
2025-07-25 06:16:07.318263,1,Residential,0.4731202161658837,0
2025-07-25 07:16:07.318263,1,Residential,1.1735108321909855,0
2025-07-25 08:16:07.318263,1,Residential,1.0813780734381944,0
2025-07-25 09:16:07.318263,1,Residential,0.6697418262749204,0
2025-07-25 10:16:07.318263,1,Residential,0.7954700561044468,0
2025-07-25 11:16:07.318263,1,Residential,1.2391760671141503,0
2025-07-25 12:16:07.318263,1,Residential,0.8117209938246336,0
2025-07-25 13:16:07.318263,1,Residential,0.7325446176075426,0
2025-07-25 14:16:07.318263,1,Residential,0.3680706542070565,0
2025-07-25 15:16:07.318263,1,Residential,1.0271235014874411,0
2025-07-25 16:16:07.318263,1,Residential,0.887010571255321,0
2025-07-25 17:16:07.318263,1,Residential,0.3501197870882417,0
2025-07-25 18:16:07.318263,1,Residential,2.21450985416474,0
2025-07-25 19:16:07.318263,1,Residential,2.855003258223875,0
2025-07-25 20:16:07.318263,1,Residential,2.9581030762347957,0
2025-07-25 21:16:07.318263,1,Residential,2.465448002916923,0
2025-07-25 22:16:07.318263,1,Residential,3.318873509308453,0
2025-07-25 23:16:07.318263,1,Residential,1.0426343858539686,0
2025-07-26 00:16:07.318263,1,Residential,0.8188372434407513,0
2025-07-26 01:16:07.318263,1,Residential,0.3996986602976344,0
2025-07-26 02:16:07.318263,1,Residential,0.639028910565768,0
2025-07-26 03:16:07.318263,1,Residential,0.6464424680024484,0
2025-07-26 04:16:07.318263,1,Residential,0.6582612795801157,0
2025-07-26 05:16:07.318263,1,Residential,0.4668890753103403,0
2025-07-26 06:16:07.318263,1,Residential,0.2218729323964578,0
2025-07-26 07:16:07.318263,1,Residential,0.7963971094040381,0
2025-07-26 08:16:07.318263,1,Residential,0.4703286946081844,0
2025-07-26 09:16:07.318263,1,Residential,0.3686049055867257,0
2025-07-26 10:16:07.318263,1,Residential,0.6716661036031709,0
2025-07-26 11:16:07.318263,1,Residential,0.2397683232740554,0
2025-07-26 12:16:07.318263,1,Residential,0.3384700406911182,0
2025-07-26 13:16:07.318263,1,Residential,0.2678159864260352,0
2025-07-26 14:16:07.318263,1,Residential,0.2216546437818931,0
2025-07-26 15:16:07.318263,1,Residential,0.7434894034091297,0
2025-07-26 16:16:07.318263,1,Residential,0.683369945978384,0
2025-07-26 17:16:07.318263,1,Residential,0.5990164595010712,0
2025-07-26 18:16:07.318263,1,Residential,1.771689866793384,0
2025-07-26 19:16:07.318263,1,Residential,2.4101128599807278,0
2025-07-26 20:16:07.318263,1,Residential,1.486142877990833,0
2025-07-26 21:16:07.318263,1,Residential,2.2080358008072896,0
2025-07-26 22:16:07.318263,1,Residential,2.5004021111764727,0
2025-07-26 23:16:07.318263,1,Residential,0.4253306211736395,0
2025-07-27 00:16:07.318263,1,Residential,0.2302189566276344,0
2025-07-27 01:16:07.318263,1,Residential,0.367504852579589,0
2025-07-27 02:16:07.318263,1,Residential,0.3673635371915733,0
2025-07-27 03:16:07.318263,1,Residential,0.7373163428163376,0
2025-07-27 04:16:07.318263,1,Residential,0.283347920770083,0
2025-07-27 05:16:07.318263,1,Residential,0.5029680421585183,0
2025-07-27 06:16:07.318263,1,Residential,0.6986440974696997,0
2025-07-27 07:16:07.318263,1,Residential,0.3403378911191335,0
2025-07-27 08:16:07.318263,1,Residential,0.874322454891553,0
2025-07-27 09:16:07.318263,1,Residential,0.4612345613573485,0
2025-07-27 10:16:07.318263,1,Residential,0.2149209318219046,0
2025-07-27 11:16:07.318263,1,Residential,0.566899241465401,0
2025-07-27 12:16:07.318263,1,Residential,0.7495888630591605,0
2025-07-27 13:16:07.318263,1,Residential,0.7094287881017654,0
2025-07-27 14:16:07.318263,1,Residential,0.5014534709851853,0
2025-07-27 15:16:07.318263,1,Residential,0.6696765703816471,0
2025-07-27 16:16:07.318263,1,Residential,0.3561557269410919,0
2025-07-27 17:16:07.318263,1,Residential,0.5252288825156481,0
2025-07-27 18:16:07.318263,1,Residential,2.7197241132577283,0
2025-07-27 19:16:07.318263,1,Residential,2.131211123251404,0
2025-07-27 20:16:07.318263,1,Residential,2.069384147549341,0
2025-07-27 21:16:07.318263,1,Residential,1.908171399501934,0
2025-07-27 22:16:07.318263,1,Residential,2.180199643988021,0
2025-07-27 23:16:07.318263,1,Residential,0.6459186192297193,0
2025-07-28 00:16:07.318263,1,Residential,0.2828260139627606,0
2025-07-28 01:16:07.318263,1,Residential,0.5228022631860012,0
2025-07-28 02:16:07.318263,1,Residential,1.0432446298566114,0
2025-07-28 03:16:07.318263,1,Residential,0.4258176621603973,0
2025-07-28 04:16:07.318263,1,Residential,1.0457679170891432,0
2025-07-28 05:16:07.318263,1,Residential,0.6215963446654406,0
2025-07-28 06:16:07.318263,1,Residential,0.5155777284849794,0
2025-07-28 07:16:07.318263,1,Residential,0.7391065712701973,0
2025-07-28 08:16:07.318263,1,Residential,0.6422748198780881,0
2025-07-28 09:16:07.318263,1,Residential,1.159945173959618,0
2025-07-28 10:16:07.318263,1,Residential,0.4780045902478192,0
2025-07-28 11:16:07.318263,1,Residential,0.3425342141826414,0
2025-07-28 12:16:07.318263,1,Residential,0.9903206942680876,0
2025-07-28 13:16:07.318263,1,Residential,1.1257635059669986,0
2025-07-28 14:16:07.318263,1,Residential,0.5829380549052959,0
2025-07-28 15:16:07.318263,1,Residential,0.8287658925559808,0
2025-07-28 16:16:07.318263,1,Residential,0.3769287334199391,0
2025-07-28 17:16:07.318263,1,Residential,1.1372879977481,0
2025-07-28 18:16:07.318263,1,Residential,3.429417321026841,0
2025-07-28 19:16:07.318263,1,Residential,2.184166639320153,0
2025-07-28 20:16:07.318263,1,Residential,3.537590913496123,0
2025-07-28 21:16:07.318263,1,Residential,3.9356813784968,0
2025-07-28 22:16:07.318263,1,Residential,2.7232272385582443,0
2025-07-28 23:16:07.318263,1,Residential,0.3992800778370004,0
2025-07-29 00:16:07.318263,1,Residential,0.7774185886952588,0
2025-07-29 01:16:07.318263,1,Residential,0.9859048347590986,0
2025-07-29 02:16:07.318263,1,Residential,0.5652444510725955,0
2025-07-29 03:16:07.318263,1,Residential,0.386490778719551,0
2025-07-29 04:16:07.318263,1,Residential,1.0696235195161743,0
2025-07-29 05:16:07.318263,1,Residential,1.0506204486657298,0
2025-07-29 06:16:07.318263,1,Residential,0.4291018800613365,0
2025-07-29 07:16:07.318263,1,Residential,1.2171862155322757,0
2025-07-29 08:16:07.318263,1,Residential,0.8962397107251884,0
2025-07-29 09:16:07.318263,1,Residential,0.5910464149170103,0
2025-07-29 10:16:07.318263,1,Residential,0.8655487316788908,0
2025-07-29 11:16:07.318263,1,Residential,0.8175320640206121,0
2025-07-29 12:16:07.318263,1,Residential,1.1984539008492063,0
2025-07-29 13:16:07.318263,1,Residential,0.6255591499450404,0
2025-07-29 14:16:07.318263,1,Residential,0.620711050158068,0
2025-07-29 15:16:07.318263,1,Residential,1.11457965565161,0
2025-07-29 16:16:07.318263,1,Residential,0.3436213445116921,0
2025-07-29 17:16:07.318263,1,Residential,1.021945975754232,0
2025-07-29 18:16:07.318263,1,Residential,3.511995837135883,0
2025-07-29 19:16:07.318263,1,Residential,2.7987737420832963,0
2025-07-29 20:16:07.318263,1,Residential,1.87649936726609,0
2025-07-29 21:16:07.318263,1,Residential,3.428080705225512,0
2025-07-29 22:16:07.318263,1,Residential,2.6930990962628183,0
2025-07-29 23:16:07.318263,1,Residential,0.3644918893673141,0
2025-07-30 00:16:07.318263,1,Residential,1.1730795325702403,0
2025-07-30 01:16:07.318263,1,Residential,0.9105723875961425,0
2025-07-30 02:16:07.318263,1,Residential,0.4886728372922436,0
2025-07-30 03:16:07.318263,1,Residential,0.8469194372291515,0
2025-07-30 04:16:07.318263,1,Residential,0.3531704468840053,0
2025-07-30 05:16:07.318263,1,Residential,1.0138438514674142,0
2025-07-30 06:16:07.318263,1,Residential,0.37477693894773,0
2025-07-30 07:16:07.318263,1,Residential,0.5714024261771082,0
2025-07-30 08:16:07.318263,1,Residential,0.8353922909610962,0
2025-07-30 09:16:07.318263,1,Residential,0.359193990289091,0
2025-07-30 10:16:07.318263,1,Residential,0.5224251206739774,0
2025-07-30 11:16:07.318263,1,Residential,1.105906321772017,0
2025-07-30 12:16:07.318263,1,Residential,0.7801691904615914,0
2025-07-30 13:16:07.318263,1,Residential,1.11157018899059,0
2025-07-30 14:16:07.318263,1,Residential,1.168103189548834,0
2025-07-30 15:16:07.318263,1,Residential,0.7373583918854896,0
2025-07-30 16:16:07.318263,1,Residential,0.7929472083642577,0
2025-07-30 17:16:07.318263,1,Residential,0.6700237348270787,0
2025-07-30 18:16:07.318263,1,Residential,3.2800227801928297,0
2025-07-30 19:16:07.318263,1,Residential,3.155778236389621,0
2025-07-30 20:16:07.318263,1,Residential,2.6284734379610155,0
2025-07-30 21:16:07.318263,1,Residential,2.189965775353893,0
2025-07-30 22:16:07.318263,1,Residential,3.604447685516499,0
2025-07-30 23:16:07.318263,1,Residential,0.979821119095446,0
2025-07-31 00:16:07.318263,1,Residential,0.8650720645476021,0
2025-07-31 01:16:07.318263,1,Residential,1.2318100661981504,0
2025-07-31 02:16:07.318263,1,Residential,0.6994854917975599,0
2025-07-31 03:16:07.318263,1,Residential,1.2195284475103685,0
2025-07-31 04:16:07.318263,1,Residential,0.5902329560546273,0
2025-07-31 05:16:07.318263,1,Residential,0.701462501413124,0
2025-07-31 06:16:07.318263,1,Residential,0.3535581472909577,0
2025-07-31 07:16:07.318263,1,Residential,0.4490548039245232,0
2025-07-31 08:16:07.318263,1,Residential,0.6366804373940186,0
2025-07-31 09:16:07.318263,1,Residential,0.5608924027347493,0
2025-07-31 10:16:07.318263,1,Residential,0.9139327278731688,0
2025-07-31 11:16:07.318263,1,Residential,0.5428093091558542,0
2025-07-31 12:16:07.318263,1,Residential,0.9717467771939234,0
2025-07-31 13:16:07.318263,1,Residential,1.0822482666594837,0
2025-07-31 14:16:07.318263,1,Residential,1.2182448303347555,0
2025-07-31 15:16:07.318263,1,Residential,1.1821630950624926,0
2025-07-31 16:16:07.318263,1,Residential,0.5586611944951262,0
2025-07-31 17:16:07.318263,1,Residential,0.8292155279464749,0
2025-07-31 18:16:07.318263,1,Residential,3.7207093394441113,0
2025-07-31 19:16:07.318263,1,Residential,3.140893058959945,0
2025-07-31 20:16:07.318263,1,Residential,3.3415813526632725,0
2025-07-31 21:16:07.318263,1,Residential,2.9596872180942566,0
2025-07-31 22:16:07.318263,1,Residential,2.485948244574536,0
2025-07-31 23:16:07.318263,1,Residential,0.3925921792870986,0
2025-08-01 00:16:07.318263,1,Residential,0.7749941110531335,0
2025-08-01 01:16:07.318263,1,Residential,0.8362318015463511,0
2025-08-01 02:16:07.318263,1,Residential,1.0273580313745845,0
2025-08-01 03:16:07.318263,1,Residential,0.5607441389067291,0
2025-08-01 04:16:07.318263,1,Residential,1.2404404998543224,0
2025-08-01 05:16:07.318263,1,Residential,1.111505614889785,0
2025-08-01 06:16:07.318263,1,Residential,1.134499134559961,0
2025-08-01 07:16:07.318263,1,Residential,0.7358060476512346,0
2025-08-01 08:16:07.318263,1,Residential,0.4093818060472893,0
2025-08-01 09:16:07.318263,1,Residential,0.6032654976028489,0
2025-08-01 10:16:07.318263,1,Residential,0.3742336858641786,0
2025-08-01 11:16:07.318263,1,Residential,1.2391274090068125,0
2025-08-01 12:16:07.318263,1,Residential,1.1623764819709974,0
2025-08-01 13:16:07.318263,1,Residential,0.5314107613354471,0
2025-08-01 14:16:07.318263,1,Residential,0.6459706022982266,0
2025-08-01 15:16:07.318263,1,Residential,0.4352301113818823,0
2025-08-01 16:16:07.318263,1,Residential,1.1607941010714846,0
2025-08-01 17:16:07.318263,1,Residential,0.9976186792469643,0
2025-08-01 18:16:07.318263,1,Residential,3.9347401671128166,0
2025-08-01 19:16:07.318263,1,Residential,1.9866351185778923,0
2025-08-01 20:16:07.318263,1,Residential,3.063607140252537,0
2025-08-01 21:16:07.318263,1,Residential,2.4382360601689914,0
2025-08-01 22:16:07.318263,1,Residential,2.8013247994110357,0
2025-08-01 23:16:07.318263,1,Residential,1.082768639706432,0
2025-08-02 00:16:07.318263,1,Residential,0.4567522443779239,0
2025-08-02 01:16:07.318263,1,Residential,0.2230616572011138,0
2025-08-02 02:16:07.318263,1,Residential,0.7357791174930052,0
2025-08-02 03:16:07.318263,1,Residential,0.5411670102788009,0
2025-08-02 04:16:07.318263,1,Residential,0.4015396444692946,0
2025-08-02 05:16:07.318263,1,Residential,0.5718830944226164,0
2025-08-02 06:16:07.318263,1,Residential,0.2168215799808805,0
2025-08-02 07:16:07.318263,1,Residential,0.3852294698439488,0
2025-08-02 08:16:07.318263,1,Residential,0.7368496984777703,0
2025-08-02 09:16:07.318263,1,Residential,0.6184199388368506,0
2025-08-02 10:16:07.318263,1,Residential,0.587636471315907,0
2025-08-02 11:16:07.318263,1,Residential,0.306927922876224,0
2025-08-02 12:16:07.318263,1,Residential,0.44896282196151,0
2025-08-02 13:16:07.318263,1,Residential,0.5119610579450223,0
2025-08-02 14:16:07.318263,1,Residential,0.5129388496066047,0
2025-08-02 15:16:07.318263,1,Residential,0.8455707353580579,0
2025-08-02 16:16:07.318263,1,Residential,0.5469494888008507,0
2025-08-02 17:16:07.318263,1,Residential,0.8129175316564443,0
2025-08-02 18:16:07.318263,1,Residential,2.5461537672642454,0
2025-08-02 19:16:07.318263,1,Residential,2.3478316390089904,0
2025-08-02 20:16:07.318263,1,Residential,2.2131678942741493,0
2025-08-02 21:16:07.318263,1,Residential,1.704480455127681,0
2025-08-02 22:16:07.318263,1,Residential,1.845370220531162,0
2025-08-02 23:16:07.318263,1,Residential,0.2063374688723779,0
2025-08-03 00:16:07.318263,1,Residential,0.4084917248902669,0
2025-08-03 01:16:07.318263,1,Residential,0.9002231732899127,0
2025-08-03 02:16:07.318263,1,Residential,0.2622041430165682,0
2025-08-03 03:16:07.318263,1,Residential,0.59518170901442,0
2025-08-03 04:16:07.318263,1,Residential,0.5150906158810282,0
2025-08-03 05:16:07.318263,1,Residential,0.2169012715250826,0
2025-08-03 06:16:07.318263,1,Residential,0.5088320627193288,0
2025-08-03 07:16:07.318263,1,Residential,0.7124887625605123,0
2025-08-03 08:16:07.318263,1,Residential,0.3126105439616017,0
2025-08-03 09:16:07.318263,1,Residential,0.8300920843149842,0
2025-08-03 10:16:07.318263,1,Residential,0.6414859423224295,0
2025-08-03 11:16:07.318263,1,Residential,0.7474301625458746,0
2025-08-03 12:16:07.318263,1,Residential,0.5589033793967078,0
2025-08-03 13:16:07.318263,1,Residential,0.7378482470777622,0
2025-08-03 14:16:07.318263,1,Residential,0.244416442169234,0
2025-08-03 15:16:07.318263,1,Residential,0.4617935125683019,0
2025-08-03 16:16:07.318263,1,Residential,0.4477240558708678,0
2025-08-03 17:16:07.318263,1,Residential,0.7492201181710851,0
2025-08-03 18:16:07.318263,1,Residential,2.319691123442071,0
2025-08-03 19:16:07.318263,1,Residential,2.601334054454925,0
2025-08-03 20:16:07.318263,1,Residential,1.6992439078442836,0
2025-08-03 21:16:07.318263,1,Residential,2.607544529788369,0
2025-08-03 22:16:07.318263,1,Residential,2.317272499855952,0
2025-08-03 23:16:07.318263,1,Residential,0.2978263046639935,0
2025-08-04 00:16:07.318263,1,Residential,0.8821546766853435,0
2025-08-04 01:16:07.318263,1,Residential,0.9294473454841954,0
2025-08-04 02:16:07.318263,1,Residential,0.6309996465177813,0
2025-08-04 03:16:07.318263,1,Residential,0.9914480153640391,0
2025-08-04 04:16:07.318263,1,Residential,0.9347096472590244,0
2025-08-04 05:16:07.318263,1,Residential,0.4294212205105205,0
2025-08-04 06:16:07.318263,1,Residential,0.4247634888047802,0
2025-08-04 07:16:07.318263,1,Residential,0.3186434983519642,0
2025-08-04 08:16:07.318263,1,Residential,0.5101553169126727,0
2025-08-04 09:16:07.318263,1,Residential,0.917315897791148,0
2025-08-04 10:16:07.318263,1,Residential,0.4185598838955822,0
2025-08-04 11:16:07.318263,1,Residential,0.958335187604034,0
2025-08-04 12:16:07.318263,1,Residential,1.0252990268092308,0
